iteration,primary_purpose,autoWorkRatio,mode,tripTotals,tripPercents
10,escort,auto_deficient,hov3,309,14.233072316904652
10,escort,auto_deficient,ride_hail,45,2.0727775218793183
10,escort,auto_deficient,ride_hail_pooled,8,0.36849378166743435
10,escort,auto_deficient,walk,507,23.353293413173652
10,escort,auto_deficient,walk_transit,243,11.192998618148318
10,escort,auto_sufficient,bike,2287,5.835523462019341
10,escort,auto_sufficient,bike_transit,1534,3.9141639662167336
10,escort,auto_sufficient,car,15236,38.87627261361027
10,escort,auto_sufficient,drive_transit,20,0.05103212472251282
10,escort,auto_sufficient,hov2,4680,11.941517185068
10,escort,auto_sufficient,hov3,7119,18.164884794978438
10,escort,auto_sufficient,ride_hail,446,1.1380163813120359
10,escort,auto_sufficient,ride_hail_pooled,44,0.11227067438952822
10,escort,auto_sufficient,ride_hail_transit,1,0.0025516062361256413
10,escort,auto_sufficient,walk,6454,16.46806664795489
10,escort,auto_sufficient,walk_transit,1370,3.4957005434921284
10,escort,no_auto,bike,218,17.35668789808917
10,escort,no_auto,bike_transit,51,4.060509554140127
10,escort,no_auto,hov2,152,12.101910828025478
10,escort,no_auto,hov3,119,9.474522292993631
10,escort,no_auto,ride_hail,2,0.15923566878980894
10,escort,no_auto,ride_hail_pooled,16,1.2738853503184715
10,escort,no_auto,walk,476,37.898089171974526
10,escort,no_auto,walk_transit,222,17.67515923566879
10,othdiscr,auto_deficient,bike,244,10.265039966344132
10,othdiscr,auto_deficient,bike_transit,50,2.103491796381994
10,othdiscr,auto_deficient,car,654,27.513672696676483
10,othdiscr,auto_deficient,drive_transit,3,0.12620950778291964
10,othdiscr,auto_deficient,hov2,279,11.737484223811528
10,othdiscr,auto_deficient,hov3,271,11.400925536390409
10,othdiscr,auto_deficient,ride_hail,23,0.9676062263357174
10,othdiscr,auto_deficient,ride_hail_pooled,7,0.2944888514934792
10,othdiscr,auto_deficient,walk,690,29.02818679007152
10,othdiscr,auto_deficient,walk_transit,156,6.562894404711822
10,othdiscr,auto_sufficient,bike,1957,4.701275614384894
10,othdiscr,auto_sufficient,bike_transit,508,1.2203617844187666
10,othdiscr,auto_sufficient,car,19942,47.9064068993682
10,othdiscr,auto_sufficient,drive_transit,46,0.11050520095130564
10,othdiscr,auto_sufficient,hov2,5139,12.345352775842603
10,othdiscr,auto_sufficient,hov3,6500,15.614865351814927
10,othdiscr,auto_sufficient,ride_hail,347,0.8335935810891969
10,othdiscr,auto_sufficient,ride_hail_pooled,164,0.3939750642611766
10,othdiscr,auto_sufficient,walk,6057,14.550652220914309
10,othdiscr,auto_sufficient,walk_transit,967,2.3230115069546207
10,othdiscr,no_auto,bike,525,4.231141199226306
10,othdiscr,no_auto,bike_transit,711,5.730174081237911
10,othdiscr,no_auto,hov2,2473,19.930689877498388
10,othdiscr,no_auto,hov3,546,4.4003868471953576
10,othdiscr,no_auto,ride_hail,131,1.0557704706640878
10,othdiscr,no_auto,ride_hail_pooled,66,0.5319148936170213
10,othdiscr,no_auto,walk,4794,38.63636363636363
10,othdiscr,no_auto,walk_transit,3162,25.483558994197292
10,othmaint,auto_deficient,bike,160,10.869565217391305
10,othmaint,auto_deficient,bike_transit,35,2.377717391304348
10,othmaint,auto_deficient,car,439,29.82336956521739
10,othmaint,auto_deficient,drive_transit,10,0.6793478260869565
10,othmaint,auto_deficient,hov2,127,8.627717391304348
10,othmaint,auto_deficient,hov3,187,12.703804347826086
10,othmaint,auto_deficient,ride_hail,37,2.5135869565217392
10,othmaint,auto_deficient,ride_hail_pooled,1,0.06793478260869565
10,othmaint,auto_deficient,walk,377,25.611413043478258
10,othmaint,auto_deficient,walk_transit,99,6.725543478260869
10,othmaint,auto_sufficient,bike,939,3.5335290133212918
10,othmaint,auto_sufficient,bike_transit,436,1.6407014374952962
10,othmaint,auto_sufficient,car,14771,55.584405810190404
10,othmaint,auto_sufficient,drive_transit,26,0.0978399939790773
10,othmaint,auto_sufficient,hov2,2206,8.301347181455558
10,othmaint,auto_sufficient,hov3,3330,12.5310453827049
10,othmaint,auto_sufficient,ride_hail,228,0.8579814856626778
10,othmaint,auto_sufficient,ride_hail_pooled,148,0.5569353503424399
10,othmaint,auto_sufficient,walk,3692,13.893279145028975
10,othmaint,auto_sufficient,walk_transit,798,3.0029351998193725
10,othmaint,no_auto,bike,1567,21.311029511763905
10,othmaint,no_auto,bike_transit,335,4.555963552291582
10,othmaint,no_auto,hov2,564,7.670338637290902
10,othmaint,no_auto,hov3,140,1.903984768121855
10,othmaint,no_auto,ride_hail,99,1.346389228886169
10,othmaint,no_auto,ride_hail_pooled,71,0.9655922752617979
10,othmaint,no_auto,walk,2078,28.260573915408678
10,othmaint,no_auto,walk_transit,2499,33.98612811097511
10,school,auto_deficient,bike,371,7.396331738437002
10,school,auto_deficient,bike_transit,70,1.3955342902711323
10,school,auto_deficient,car,573,11.423444976076555
10,school,auto_deficient,drive_transit,31,0.6180223285486443
10,school,auto_deficient,hov2,587,11.70255183413078
10,school,auto_deficient,hov3,1835,36.5829346092504
10,school,auto_deficient,ride_hail,8,0.1594896331738437
10,school,auto_deficient,ride_hail_pooled,4,0.07974481658692185
10,school,auto_deficient,walk,1085,21.630781499202552
10,school,auto_deficient,walk_transit,452,9.011164274322168
10,school,auto_sufficient,bike,2726,4.451193625289833
10,school,auto_sufficient,bike_transit,415,0.6776395284282029
10,school,auto_sufficient,car,5370,8.76849221122759
10,school,auto_sufficient,drive_transit,68,0.11103491068221155
10,school,auto_sufficient,hov2,9965,16.271513013944677
10,school,auto_sufficient,hov3,32798,53.55475000816433
10,school,auto_sufficient,ride_hail,22,0.03592305933836257
10,school,auto_sufficient,ride_hail_pooled,33,0.053884589007543844
10,school,auto_sufficient,walk,8150,13.307860618529768
10,school,auto_sufficient,walk_transit,1695,2.7677084353874792
10,school,no_auto,bike,21,0.10747735298633503
10,school,no_auto,bike_transit,992,5.077025436306873
10,school,no_auto,hov2,1582,8.096627258303906
10,school,no_auto,hov3,662,3.388095603664466
10,school,no_auto,ride_hail,3,0.015353907569476431
10,school,no_auto,walk,8729,44.67475305798659
10,school,no_auto,walk_transit,7550,38.640667383182354
10,shopping,auto_deficient,bike,257,9.26126126126126
10,shopping,auto_deficient,bike_transit,64,2.3063063063063063
10,shopping,auto_deficient,car,776,27.963963963963963
10,shopping,auto_deficient,drive_transit,7,0.25225225225225223
10,shopping,auto_deficient,hov2,301,10.846846846846848
10,shopping,auto_deficient,hov3,255,9.18918918918919
10,shopping,auto_deficient,ride_hail,39,1.4054054054054055
10,shopping,auto_deficient,walk,837,30.162162162162158
10,shopping,auto_deficient,walk_transit,239,8.612612612612612
10,shopping,auto_sufficient,bike,1950,3.7577322567591005
10,shopping,auto_sufficient,bike_transit,716,1.3797622029946235
10,shopping,auto_sufficient,car,28288,54.512169271385346
10,shopping,auto_sufficient,drive_transit,49,0.09442506696471585
10,shopping,auto_sufficient,hov2,4669,8.997359952209354
10,shopping,auto_sufficient,hov3,6674,12.861079529030892
10,shopping,auto_sufficient,ride_hail,297,0.5723315283371553
10,shopping,auto_sufficient,ride_hail_pooled,318,0.6127994141791764
10,shopping,auto_sufficient,walk,7282,14.032721176266548
10,shopping,auto_sufficient,walk_transit,1650,3.179619601873085
10,shopping,no_auto,bike,1685,11.77498252969951
10,shopping,no_auto,bike_transit,745,5.206149545772187
10,shopping,no_auto,hov2,1617,11.29979035639413
10,shopping,no_auto,hov3,272,1.9007686932215235
10,shopping,no_auto,ride_hail,117,0.8176100628930818
10,shopping,no_auto,ride_hail_pooled,121,0.8455625436757511
10,shopping,no_auto,ride_hail_transit,1,0.006988120195667365
10,shopping,no_auto,walk,4759,33.256464011180995
10,shopping,no_auto,walk_transit,4993,34.89168413696716
10,social,auto_deficient,bike,57,7.927677329624479
10,social,auto_deficient,bike_transit,12,1.6689847009735743
10,social,auto_deficient,car,184,25.591098748261476
10,social,auto_deficient,hov2,50,6.954102920723226
10,social,auto_deficient,hov3,141,19.610570236439496
10,social,auto_deficient,ride_hail,5,0.6954102920723227
10,social,auto_deficient,ride_hail_pooled,5,0.6954102920723227
10,social,auto_deficient,walk,211,29.346314325452017
10,social,auto_deficient,walk_transit,54,7.510431154381085
10,social,auto_sufficient,bike,643,5.015991887042671
10,social,auto_sufficient,bike_transit,269,2.0984476168187847
10,social,auto_sufficient,car,5884,45.90061627272018
10,social,auto_sufficient,drive_transit,11,0.08581012559482018
10,social,auto_sufficient,hov2,886,6.911615570637335
10,social,auto_sufficient,hov3,2293,17.8875107262657
10,social,auto_sufficient,ride_hail,76,0.5928699586551213
10,social,auto_sufficient,ride_hail_pooled,50,0.39004602543100086
10,social,auto_sufficient,walk,2390,18.644200015601843
10,social,auto_sufficient,walk_transit,317,2.4728918012325454
10,social,no_auto,bike,543,14.577181208053691
10,social,no_auto,bike_transit,183,4.9127516778523495
10,social,no_auto,hov2,415,11.140939597315436
10,social,no_auto,hov3,67,1.7986577181208052
10,social,no_auto,ride_hail,48,1.2885906040268456
10,social,no_auto,ride_hail_pooled,20,0.5369127516778524
10,social,no_auto,walk,1559,41.852348993288594
10,social,no_auto,walk_transit,890,23.89261744966443
10,univ,auto_deficient,bike,35,3.2527881040892193
10,univ,auto_deficient,bike_transit,9,0.8364312267657992
10,univ,auto_deficient,car,253,23.513011152416357
10,univ,auto_deficient,drive_transit,7,0.6505576208178439
10,univ,auto_deficient,hov2,157,14.591078066914498
10,univ,auto_deficient,hov3,103,9.572490706319703
10,univ,auto_deficient,ride_hail,2,0.18587360594795538
10,univ,auto_deficient,ride_hail_pooled,3,0.2788104089219331
10,univ,auto_deficient,walk,292,27.137546468401485
10,univ,auto_deficient,walk_transit,215,19.981412639405207
10,univ,auto_sufficient,bike,377,4.425402042493251
10,univ,auto_sufficient,bike_transit,87,1.0212466251907502
10,univ,auto_sufficient,car,3573,41.94154243455805
10,univ,auto_sufficient,drive_transit,175,2.0542317173377156
10,univ,auto_sufficient,hov2,1090,12.794928982274914
10,univ,auto_sufficient,hov3,911,10.693743397112337
10,univ,auto_sufficient,ride_hail,23,0.2699847399929569
10,univ,auto_sufficient,ride_hail_pooled,19,0.22303087216809483
10,univ,auto_sufficient,ride_hail_transit,1,0.011738466956215518
10,univ,auto_sufficient,walk,1278,15.001760770043433
10,univ,auto_sufficient,walk_transit,985,11.562389951872285
10,univ,no_auto,bike,438,10.785520807682838
10,univ,no_auto,bike_transit,171,4.210785520807683
10,univ,no_auto,hov2,356,8.766313715833538
10,univ,no_auto,hov3,72,1.7729623245506032
10,univ,no_auto,walk,729,17.95124353607486
10,univ,no_auto,walk_transit,2295,56.51317409505048
10,work,auto_deficient,bike,834,6.065013453567014
10,work,auto_deficient,bike_transit,210,1.5271616609701113
10,work,auto_deficient,car,4685,34.07024943640462
10,work,auto_deficient,drive_transit,59,0.4290597047487455
10,work,auto_deficient,hov2,2110,15.344338593556833
10,work,auto_deficient,hov3,1366,9.933822994691296
10,work,auto_deficient,ride_hail,58,0.4217875063631736
10,work,auto_deficient,ride_hail_pooled,13,0.09453857901243545
10,work,auto_deficient,walk,2946,21.42389644389499
10,work,auto_deficient,walk_transit,1470,10.690131626790778
10,work,auto_sufficient,bike,2436,2.1334360932546286
10,work,auto_sufficient,bike_transit,614,0.5377379972324885
10,work,auto_sufficient,car,71600,62.706906517664784
10,work,auto_sufficient,drive_transit,611,0.5351106128811897
10,work,auto_sufficient,hov2,12572,11.01049202150952
10,work,auto_sufficient,hov3,10988,9.62323308402375
10,work,auto_sufficient,ride_hail,129,0.11297752710584855
10,work,auto_sufficient,ride_hail_pooled,62,0.05429927659350861
10,work,auto_sufficient,ride_hail_transit,3,0.0026273843512988034
10,work,auto_sufficient,walk,11532,10.099665446392601
10,work,auto_sufficient,walk_transit,3635,3.1835140389903835
10,work,no_auto,bike,4207,10.607665153807362
10,work,no_auto,bike_transit,1825,4.601613716591023
10,work,no_auto,hov2,6936,17.488653555219365
10,work,no_auto,hov3,3780,9.531013615733738
10,work,no_auto,ride_hail,59,0.1487644982349975
10,work,no_auto,ride_hail_pooled,9,0.0226928895612708
10,work,no_auto,walk,8042,20.2773575390822
10,work,no_auto,walk_transit,14802,37.322239031770046
11,atwork,auto_deficient,bike,139,4.831421619742788
11,atwork,auto_deficient,bike_transit,29,1.0079944386513728
11,atwork,auto_deficient,car,989,34.37608620090372
11,atwork,auto_deficient,drive_transit,11,0.3823427181091415
11,atwork,auto_deficient,hov2,531,18.45672575599583
11,atwork,auto_deficient,hov3,356,12.37400069516858
11,atwork,auto_deficient,ride_hail,6,0.20855057351407716
11,atwork,auto_deficient,ride_hail_pooled,3,0.10427528675703858
11,atwork,auto_deficient,walk,527,18.317692040319777
11,atwork,auto_deficient,walk_transit,286,9.94091067083768
11,atwork,auto_sufficient,bike,463,1.8020472502237963
11,atwork,auto_sufficient,bike_transit,62,0.2413108628809403
11,atwork,auto_sufficient,car,14210,55.30689292803488
11,atwork,auto_sufficient,drive_transit,97,0.3775347370879228
11,atwork,auto_sufficient,hov2,4184,16.284591133771844
11,atwork,auto_sufficient,hov3,3263,12.699957186782393
11,atwork,auto_sufficient,ride_hail,13,0.0505974389911649
11,atwork,auto_sufficient,ride_hail_pooled,11,0.042813217607908766
11,atwork,auto_sufficient,ride_hail_transit,1,0.00389211069162807
11,atwork,auto_sufficient,walk,2483,9.664110847312497
11,atwork,auto_sufficient,walk_transit,906,3.5262522866150317
11,atwork,no_auto,bike,355,5.404171106713351
11,atwork,no_auto,bike_transit,143,2.1768914598873494
11,atwork,no_auto,hov2,1424,21.67757649566144
11,atwork,no_auto,hov3,394,5.9978687775917185
11,atwork,no_auto,ride_hail,2,0.030446034404018874
11,atwork,no_auto,ride_hail_pooled,1,0.015223017202009437
11,atwork,no_auto,walk,1949,29.669660526716395
11,atwork,no_auto,walk_transit,2301,35.02816258182372
11,eatout,auto_deficient,bike,125,10.548523206751055
11,eatout,auto_deficient,bike_transit,13,1.0970464135021099
11,eatout,auto_deficient,car,354,29.873417721518987
11,eatout,auto_deficient,drive_transit,6,0.5063291139240507
11,eatout,auto_deficient,hov2,146,12.320675105485233
11,eatout,auto_deficient,hov3,164,13.839662447257384
11,eatout,auto_deficient,ride_hail,7,0.5907172995780591
11,eatout,auto_deficient,ride_hail_pooled,3,0.25316455696202533
11,eatout,auto_deficient,walk,305,25.738396624472575
11,eatout,auto_deficient,walk_transit,62,5.232067510548523
11,eatout,auto_sufficient,bike,576,3.3339121375238756
11,eatout,auto_sufficient,bike_transit,455,2.6335590669676447
11,eatout,auto_sufficient,car,8060,46.651617757712565
11,eatout,auto_sufficient,drive_transit,17,0.09839671239219772
11,eatout,auto_sufficient,hov2,1523,8.815187821959832
11,eatout,auto_sufficient,hov3,3498,20.246570585171035
11,eatout,auto_sufficient,ride_hail,160,0.9260867048677432
11,eatout,auto_sufficient,ride_hail_pooled,61,0.3530705562308271
11,eatout,auto_sufficient,walk,2431,14.070729872084273
11,eatout,auto_sufficient,walk_transit,496,2.8708687850900043
11,eatout,no_auto,bike,195,3.221010901883053
11,eatout,no_auto,bike_transit,314,5.186653452262966
11,eatout,no_auto,hov2,1169,19.309547406673275
11,eatout,no_auto,hov3,198,3.270564915758176
11,eatout,no_auto,ride_hail,48,0.7928642220019821
11,eatout,no_auto,ride_hail_pooled,22,0.36339610175090853
11,eatout,no_auto,walk,1995,32.95341922695738
11,eatout,no_auto,walk_transit,2113,34.90254377271226
11,escort,auto_deficient,bike,135,6.2183325656379544
11,escort,auto_deficient,bike_transit,77,3.5467526485490555
11,escort,auto_deficient,car,660,30.400736987563338
11,escort,auto_deficient,drive_transit,1,0.046061722708429294
11,escort,auto_deficient,hov2,241,11.10087517273146
11,escort,auto_deficient,hov3,308,14.187010594196222
11,escort,auto_deficient,ride_hail,58,2.6715799170888994
11,escort,auto_deficient,ride_hail_pooled,2,0.09212344541685859
11,escort,auto_deficient,walk,518,23.859972362966374
11,escort,auto_deficient,walk_transit,171,7.876554583141409
11,escort,auto_sufficient,bike,1936,4.940413912777196
11,escort,auto_sufficient,bike_transit,1593,4.065123637941154
11,escort,auto_sufficient,car,15241,38.893000229668004
11,escort,auto_sufficient,drive_transit,19,0.0484854671191977
11,escort,auto_sufficient,hov2,4857,12.394416515681222
11,escort,auto_sufficient,hov3,7414,18.919539643249035
11,escort,auto_sufficient,ride_hail,299,0.7630081404547426
11,escort,auto_sufficient,ride_hail_pooled,37,0.0944190675479113
11,escort,auto_sufficient,walk,6451,16.46209202031286
11,escort,auto_sufficient,walk_transit,1340,3.4195013652486796
11,escort,no_auto,bike,198,15.764331210191083
11,escort,no_auto,bike_transit,49,3.901273885350318
11,escort,no_auto,hov2,145,11.544585987261147
11,escort,no_auto,hov3,129,10.270700636942676
11,escort,no_auto,ride_hail,1,0.07961783439490447
11,escort,no_auto,ride_hail_pooled,18,1.4331210191082804
11,escort,no_auto,walk,515,41.003184713375795
11,escort,no_auto,walk_transit,201,16.003184713375795
11,othdiscr,auto_deficient,bike,227,9.549852755574253
11,othdiscr,auto_deficient,bike_transit,54,2.2717711400925538
11,othdiscr,auto_deficient,car,631,26.54606647034077
11,othdiscr,auto_deficient,drive_transit,3,0.12620950778291964
11,othdiscr,auto_deficient,hov2,302,12.705090450147244
11,othdiscr,auto_deficient,hov3,263,11.06436684896929
11,othdiscr,auto_deficient,ride_hail,24,1.0096760622633572
11,othdiscr,auto_deficient,ride_hail_pooled,7,0.2944888514934792
11,othdiscr,auto_deficient,walk,717,30.164072360117792
11,othdiscr,auto_deficient,walk_transit,149,6.268405553218343
11,othdiscr,auto_sufficient,bike,1803,4.3312193715768235
11,othdiscr,auto_sufficient,bike_transit,595,1.4293264149130394
11,othdiscr,auto_sufficient,car,19869,47.72989334102047
11,othdiscr,auto_sufficient,drive_transit,36,0.08648025367541078
11,othdiscr,auto_sufficient,hov2,5281,12.68617276832901
11,othdiscr,auto_sufficient,hov3,6483,15.573652349380223
11,othdiscr,auto_sufficient,ride_hail,368,0.8840203709041992
